feature_index,feature_name,importance_score
0,log_volume_0,16.401
1,log_return_std_0,16.254
2,low_std_0,28.491
3,excess_return_std_0,28.66
4,daily_return_std_0,16.329
5,open_std_0,15.833
6,relative_volume_std_0,24.741
7,high_low_range_std_0,24.887
8,high_std_0,16.252
9,volume_change_std_0,24.903
10,close_std_1,28.457
11,log_volume_1,24.889
12,log_return_std_1,24.894
13,low_std_1,28.665
14,excess_return_std_1,16.341
15,daily_return_std_1,28.49
16,open_std_1,16.49
17,relative_volume_std_1,24.912
18,high_low_range_std_1,16.136
19,high_std_1,16.134
20,volume_change_std_1,16.363
21,close_std_2,24.793
22,log_volume_2,16.353
23,log_return_std_2,16.235
24,low_std_2,16.429
25,excess_return_std_2,28.361
26,daily_return_std_2,28.433
27,open_std_2,28.511
28,relative_volume_std_2,16.443
29,high_low_range_std_2,15.496
30,high_std_2,28.519
31,volume_change_std_2,16.465
32,ticker,16.32
33,time_period_idx,28.413
