index,subsequence_idx,score,start_date,end_date
10,10,2.731085648725162,2023-03-02,2023-03-06
18,18,2.220489787433421,2023-04-05,2023-04-10
29,29,2.0585915238110877,2023-05-23,2023-05-25
49,49,1.529907355034371,2023-08-18,2023-08-22
76,76,2.4893733816696617,2023-12-13,2023-12-15
95,95,3.3574205055480246,2024-03-07,2024-03-11
101,101,1.815237511399753,2024-04-03,2024-04-05
114,114,1.8295803380585982,2024-05-29,2024-05-31
122,122,2.252237926310511,2024-07-03,2024-07-08
127,127,1.7269797107053568,2024-07-25,2024-07-29
161,161,2.7185177010701675,2024-12-18,2024-12-20
174,174,1.7994918660299428,2025-02-18,2025-02-20
178,178,3.3795274411415854,2025-03-06,2025-03-10
