feature_index,feature_name,importance_score
0,log_volume_0,15.962
1,log_return_std_0,16.083
2,low_std_0,16.394
3,excess_return_std_0,28.493
4,daily_return_std_0,28.369
5,open_std_0,16.38
6,relative_volume_std_0,24.955
7,high_low_range_std_0,16.444
8,high_std_0,16.205
9,volume_change_std_0,16.418
10,close_std_1,15.947
11,log_volume_1,28.78
12,log_return_std_1,28.589
13,low_std_1,24.795
14,excess_return_std_1,16.178
15,daily_return_std_1,28.575
16,open_std_1,28.514
17,relative_volume_std_1,16.375
18,high_low_range_std_1,16.261
19,high_std_1,24.974
20,volume_change_std_1,16.28
21,close_std_2,28.467
22,log_volume_2,16.281
23,log_return_std_2,24.91
24,low_std_2,24.674
25,excess_return_std_2,24.751
26,daily_return_std_2,16.207
27,open_std_2,28.409
28,relative_volume_std_2,16.092
29,high_low_range_std_2,24.898
30,high_std_2,28.35
31,volume_change_std_2,16.417
32,ticker,16.42
33,time_period_idx,28.454
