0.001457828209918,0.3678421551374036,0.0054850919456416,0.0037612734721381,-0.1842541504812331,0.0099732386602997,-0.0042305963890311,0.1667879890809827,0.0092525218149229
0.0030791296859578,0.0402638762511373,0.011597958035773,0.0005117274387564,0.006122895254756,0.0085820183369328,-0.013551536471428,0.2886329058900239,0.0194060678231125
-0.0105261329948616,0.1872304910279594,0.017222450024131,-0.0122750976231217,-0.0206912712360867,0.013835086011186,-0.0016566802861655,0.1382800535987749,0.012781302112244
0.0047282254219271,0.061443661971831,0.0081843878619551,0.0084957490725465,0.3667274838281638,0.0097455180206673,-0.0016931059215619,-0.1003640776699029,0.0059657072345547
-0.0046833882727035,0.3720354712311817,0.0075824384040043,-0.0038230417430898,0.3072298211333233,0.0163269499875283,-0.006593390991994,-0.1424629182476716,0.012158673163539
0.0189950685029594,0.2887353309108238,0.0231025287919041,-0.0011350991253937,-0.0877784968105759,0.0115344869679418,0.0035638499453682,0.012414492019255,0.0115623113289227
0.0122530185123641,0.6739854930405802,0.0254676211050675,0.0081999115309148,-0.3725260569153297,0.0108991348180658,-0.0038730293772849,0.6043299738708474,0.0140405857613593
0.003909026297086,-0.1990641930717451,0.0088730915372734,7.333823032174003e-05,-0.0318745516039766,0.0089469935369033,-0.011313428690913,0.5874444209189076,0.0113779933472722
0.000862822100859,0.2989465570400822,0.0143747891687545,-0.005721307775362,-0.2937394916427653,0.0086997663151012,-0.0013400912829958,-0.057975073519115,0.013549031096699
-0.0023543316724922,-0.0242743697333287,0.0072944703511717,0.0029260611812125,0.0109642108256033,0.0097556238059651,-0.0077175677332836,0.2123534478212723,0.0204237394023647
