log_volume_0,daily_return_zscore_0,relative_volume_zscore_0,Close_0,Volume_0,Open_0,Low_0,relative_volume_0,high_low_range_0,daily_return_0,volume_change_0,log_return_0,excess_return_0,High_0,volume_change_zscore_0,log_return_zscore_0,log_volume_1,daily_return_zscore_1,relative_volume_zscore_1,Close_1,Volume_1,Open_1,Low_1,relative_volume_1,high_low_range_1,daily_return_1,volume_change_1,log_return_1,excess_return_1,High_1,volume_change_zscore_1,log_return_zscore_1,log_volume_2,daily_return_zscore_2,relative_volume_zscore_2,Close_2,Volume_2,Open_2,Low_2,relative_volume_2,high_low_range_2,daily_return_2,volume_change_2,log_return_2,excess_return_2,High_2,volume_change_zscore_2,log_return_zscore_2
15.215140848957375,0.7485222832392607,-0.5072215814665412,81.54451751708984,4053700.0,80.9931492084696,80.88674415066437,0.8401241834399974,0.0118392469654635,0.0093392324917958,-0.1812030378928658,0.0092958914987935,0.004501419352036,81.84438229089635,-0.6570533401215817,0.7496822740453465,15.644437512119572,0.0575592667286724,1.91962836372535,81.9507827758789,6227200.0,81.92176455809943,80.95445127203857,1.2679512057061062,0.0143385937774627,0.0049821284270143,0.5361768261094801,0.0049697586932385,-0.0067337994555818,82.11522426330573,1.6487333019970003,0.0601584643810699,15.521494431764577,0.8847819646541237,1.143443018209482,82.84070587158203,5506800.0,81.97012247339578,81.8443744081078,1.140587070529656,0.0131190237837648,0.0108592385033943,-0.115686022610483,0.0108007003779737,0.012940906295523,82.91809270253512,-0.4656107555196618,0.8847406750713573
13.739602042728375,-0.0719725977908144,-0.6441157062967288,83.87106323242188,926900.0,82.13683306949534,81.7979561387483,0.6417108597222414,0.0292433475667512,0.0265952097039723,-0.3463328631875881,0.0262477049574264,0.0217573965642126,84.1900022003636,-0.7269205019510264,-0.0544050300506274,13.954577476257446,-1.2270228417131488,0.1858335126483669,83.22320556640625,1149200.0,84.65843453882876,82.72486301810441,0.921113800676488,0.0309638517448701,-0.0077244479925131,0.2398316970546985,-0.0077544360682793,-0.0194403758751093,85.28634341221169,0.8361197893538554,-1.226458740011247,14.144743079548812,-1.010192985863309,1.7157537311966384,82.56539154052734,1389900.0,82.8743690979556,82.04711862487657,1.1971473113926667,0.0182215744115741,-0.0079042139917816,0.2094500522102331,-0.0079356178827072,-0.0058225461996529,83.54214630215502,0.6104342365429948,-1.0097690755948796
15.520767793294628,0.4348377895696289,0.9525466807628132,36.69932174682617,5502800.0,36.562526686815254,36.33779753629515,1.0580435769056244,0.0158644843875891,0.0058916843490037,0.1655511310683723,0.0058743962475593,0.001053871209244,36.91427795798908,0.6331279643245168,0.435391940854837,15.336838526568735,-1.0887336181073657,0.4354303500927691,36.503910064697266,4578300.0,36.63093220659408,35.585447430299396,0.9383473625312814,0.0310269391797709,-0.005324667400585,-0.1680053790797412,-0.0053388939656723,-0.0170405952831812,36.68955494340423,-0.5490989032072898,-1.087468739277249,15.099993929731063,0.1541352862713835,-0.7798253801139828,36.62115478515625,3612800.0,36.318257015317485,36.24009213337214,0.7626816298182171,0.0129414812688492,0.0032118400536047,-0.210886136775659,0.0032066931131613,0.0052935078457334,36.70909260689754,-0.8146172352323491,0.1569306410326623
13.971317864826906,-2.137457585238312,2.3642327180711047,250.36819458007812,1168600.0,255.53347938081603,248.00240873738423,1.6085562086195269,0.0320362402158829,-0.0184719389763332,0.322544137618832,-0.018644675736795,-0.0233097521160929,255.94747347781265,0.8623886156457762,-2.142248941892347,13.883076678793053,-0.7024477312343068,1.4985304951434093,248.6924285888672,1069900.0,250.36819923236564,248.28828647293568,1.4605345783165424,0.0127441297159399,-0.0066932063556297,-0.0844600376518911,-0.0067157063154045,-0.0184091342382259,251.45250460269523,-0.4075492258712275,-0.6976587330504909,14.097829021950702,1.177691114909226,1.533211739747154,251.74822998046875,1326200.0,249.25430807255185,248.78115691121064,1.6666247769371905,0.0186623003564211,0.0122874725577324,0.2395550986073464,0.0122125943190194,0.0143691403498611,253.4239855845056,0.4490516953506535,1.1709970420286555
14.506556031484433,-2.457744069176474,1.9792535399684548,100.29837036132812,1995800.0,104.56472967108505,100.24018762325386,1.6270992988749389,0.0444960942709208,-0.0387509700191067,0.291696330334606,-0.0395217672854003,-0.0435887831588664,104.70048446147295,0.8446741218296032,-2.4712772645601437,14.28113021663838,-1.00637850144849,0.9166105662707366,98.6500015258789,1593000.0,100.29837441460673,98.32033138674036,1.2972629624502228,0.0256410102070615,-0.0164346522232705,-0.2018238300430904,-0.0165711992558821,-0.0281505801058667,100.84136400738944,-0.8443668436229828,-0.9965931401646012,14.175351185833932,1.145004708206236,0.3537592281035253,101.06437683105467,1433100.0,99.2996533439007,99.16389855472454,1.1274131881618077,0.027280737333597,0.0244741537539905,-0.1003766478342749,0.0241794602223991,0.0265558215461192,101.86916282417144,-0.6514411935713891,1.129948012741229
14.486514885033571,0.4963569023227137,-0.5397748785914194,759.0482788085938,1956200.0,746.6687503583472,746.6687503583472,0.7144683306671341,0.017271636325598,0.0082881324752082,0.0580345070041645,0.0082539745126076,0.0034503193354484,759.5649414702253,0.4490383925102603,0.5069615588092464,14.926809035570937,1.2962305173705104,0.8143551411724848,783.2724609375,3038300.0,760.5113660320142,759.4663172285544,1.1001955388180764,0.0321845083794369,0.0319138884906355,0.5531642981290257,0.0314152221929019,0.0201979606080393,783.9093672792969,1.7674183886827637,1.2931567652400833,14.648289672448646,-1.005683333811214,0.01961297405239,767.4481201171875,2299700.0,780.9734347616179,766.4728060632712,0.8609851704037049,0.0212168768139796,-0.0202028561062549,-0.24309646841984,-0.0204097247709446,-0.0181211883141262,782.7349651707809,-0.8226972174077958,-1.0124101205529423
13.517914167344196,-0.2684749072267283,-1.52086736676682,26.218381881713867,742600.0,26.158795179687097,26.01975891021559,0.7919123841617524,0.0110686641119843,0.0041841056146423,-0.2730298580518845,0.0041753765850619,-0.0006537075251173,26.30776288186758,-0.8695238973370872,-0.263633258039188,13.53115760450794,0.4972588477977668,-1.151783719235127,26.60569953918457,752500.0,26.43686897565541,26.307762247777617,0.8231870740485489,0.0143450763079862,0.0147727521560299,0.0133315378400216,0.0146646979253063,0.0030568242734336,26.68514910471435,-0.0087444499639363,0.5003046354299522,13.47118899583164,0.2678399479625223,-1.091852226951874,26.933429718017575,708700.0,26.62556098860575,26.62556098860575,0.779296466940104,0.0197687690116811,0.0123180440473036,-0.0582059800664451,0.0122427942659452,0.0143997118394323,27.151915553595924,-0.2771757899563219,0.2722078950446123
14.379801685162562,-0.4680253908609422,-0.8700496215038179,137.56472778320312,1758200.0,139.08718323345963,136.9828888156065,0.5206242041988689,0.0187597993651712,-0.0085959261503407,0.0208442199384544,-0.0086330842154243,-0.0134337392901005,139.55266032624883,-0.240324089271773,-0.4624549334161491,14.756806438950028,0.6098993882619279,-0.6020540834900712,140.2605438232422,2563300.0,140.6484265782451,138.11745239038774,0.7388181446104005,0.0202907729906027,0.0195967097342537,0.4579115003981344,0.0194071664983883,0.0078807818516575,140.91996226288148,0.0270199288213362,0.6172502488705792,14.373983407279834,-0.0651254849614243,-0.7484844492732875,140.55145263671875,1748000.0,140.2605331941235,138.8253493532384,0.5079579103983168,0.0213048545245675,0.0020740602135633,-0.3180665548316623,0.0020719123200728,0.004155728005692,141.78300322553142,-0.4865589442114286,-0.0548055374393926
13.103386449124873,1.0690118242194575,-0.115350990726367,125.4483871459961,490600.0,124.86715508113856,124.33517576703116,0.8578272805161651,0.0110926355759015,0.0129663095145244,-0.1707234617985125,0.0128829665836942,0.0081284963747647,125.7143805610805,-0.6125480223697586,1.0688013446941642,12.948964296669068,-0.1200303173108779,-0.5394796711324306,126.03947448730467,420400.0,126.4138344593098,125.97051462657656,0.7716451606982251,0.0086806362486506,0.0047117970565908,-0.1430900937627395,0.0047007312869991,-0.0070041308260053,127.0640188421052,-0.4460791588940392,-0.1169238297295628,13.186278579318827,-2.138561034562275,0.6482536115965106,123.52735137939452,533000.0,125.65526853904794,123.44853796250489,0.97298284045272,0.0220254554257288,-0.0199312407333401,0.2678401522359657,-0.0201325472617939,-0.0178495729412114,126.16754823276943,0.8031250945662876,-2.1501245569560252
16.6953380870181,2.299571741263872,2.784671350038362,119.53502655029295,17811200.0,115.21328929152295,114.8473731243074,2.895866392653677,0.0552829238799529,0.0386697899848087,3.3022222222222224,0.037940846381579,0.033831976845049,121.19647171055104,2.790693918556011,2.289930051248853,15.703277085332653,0.0180301054126574,-0.0079072000085984,120.28662109375,6604600.0,118.84274737314732,118.34826976149726,1.0562864444892257,0.0202222629395285,0.0062876511190703,-0.6291883758533956,0.0062679663118157,-0.0054282767635258,120.74153959105251,-0.8009537173065391,0.0244906727281884,15.45631166316524,-0.129409989507918,-0.3663201541442394,120.81077575683594,5159300.0,120.59320439678496,119.87126375162768,0.8230530797688119,0.0102301614811937,0.0043575474838337,-0.2188323289828301,0.004348080864662,0.0064392152759624,121.0975661367616,-0.418141123318242,-0.1244196178991391
