feature_index,feature_name,importance_score
0,log_volume_0,16.266
1,log_return_std_0,16.272
2,low_std_0,16.14
3,excess_return_std_0,16.357
4,daily_return_std_0,28.359
5,open_std_0,16.149
6,relative_volume_std_0,28.503
7,high_low_range_std_0,16.247
8,high_std_0,15.564
9,volume_change_std_0,28.478
10,close_std_1,16.482
11,log_volume_1,28.485
12,log_return_std_1,24.782
13,low_std_1,16.047
14,excess_return_std_1,16.495
15,daily_return_std_1,16.497
16,open_std_1,24.759
17,relative_volume_std_1,16.401
18,high_low_range_std_1,24.872
19,high_std_1,28.432
20,volume_change_std_1,24.939
21,close_std_2,16.076
22,log_volume_2,16.337
23,log_return_std_2,28.694
24,low_std_2,24.841
25,excess_return_std_2,28.563
26,daily_return_std_2,16.309
27,open_std_2,16.317
28,relative_volume_std_2,24.875
29,high_low_range_std_2,24.818
30,high_std_2,28.535
31,volume_change_std_2,16.339
32,ticker,28.44
33,time_period_idx,28.511
