feature_index,feature_name,importance_score
0,high_std_0,34.303
1,low_std_0,21.365
2,close_std_0,33.153
3,daily_return_std_0,20.778
4,log_return_std_0,21.112
5,volume_change_std_0,45.009
6,relative_volume_std_0,39.127
7,log_volume_0,18.563
8,high_low_range_std_0,21.107
9,excess_return_std_0,44.542
10,open_std_1,21.703
11,high_std_1,32.791
12,low_std_1,32.143
13,close_std_1,21.054
14,daily_return_std_1,21.406
15,log_return_std_1,20.56
16,volume_change_std_1,22.495
17,relative_volume_std_1,44.767
18,log_volume_1,18.531
19,high_low_range_std_1,22.096
20,excess_return_std_1,22.401
21,open_std_2,62.008
22,high_std_2,33.743
23,low_std_2,73.354
24,close_std_2,103.731
25,daily_return_std_2,34.98
26,log_return_std_2,22.174
27,volume_change_std_2,44.178
28,relative_volume_std_2,42.971
29,log_volume_2,18.147
30,high_low_range_std_2,35.852
31,excess_return_std_2,21.256
