feature_index,feature_name,importance_score
0,high_std_0,42.596
1,low_std_0,32.902
2,close_std_0,18.532
3,daily_return_std_0,20.921
4,log_return_std_0,21.103
5,volume_change_std_0,38.99
6,relative_volume_std_0,68.38
7,log_volume_0,18.231
8,high_low_range_std_0,32.433
9,excess_return_std_0,20.22
10,open_std_1,19.172
11,high_std_1,47.969
12,low_std_1,47.255
13,close_std_1,19.647
14,daily_return_std_1,19.794
15,log_return_std_1,19.399
16,volume_change_std_1,18.054
17,relative_volume_std_1,68.86
18,log_volume_1,17.69
19,high_low_range_std_1,40.981
20,excess_return_std_1,19.665
21,open_std_2,34.691
22,high_std_2,19.613
23,low_std_2,20.896
24,close_std_2,19.015
25,daily_return_std_2,28.097
26,log_return_std_2,28.563
27,volume_change_std_2,104.296
28,relative_volume_std_2,52.728
29,log_volume_2,33.581
30,high_low_range_std_2,41.31
31,excess_return_std_2,21.112
