feature_index,feature_name,importance_score
0,high_std_0,34.612
1,low_std_0,43.289
2,close_std_0,20.423
3,daily_return_std_0,19.131
4,log_return_std_0,18.545
5,volume_change_std_0,20.639
6,relative_volume_std_0,18.182
7,log_volume_0,17.298
8,high_low_range_std_0,20.245
9,excess_return_std_0,17.622
10,open_std_1,19.558
11,high_std_1,32.948
12,low_std_1,29.104
13,close_std_1,50.085
14,daily_return_std_1,19.629
15,log_return_std_1,20.161
16,volume_change_std_1,19.966
17,relative_volume_std_1,61.963
18,log_volume_1,30.916
19,high_low_range_std_1,28.665
20,excess_return_std_1,19.279
21,open_std_2,53.512
22,high_std_2,40.937
23,low_std_2,39.657
24,close_std_2,41.309
25,daily_return_std_2,20.01
26,log_return_std_2,28.35
27,volume_change_std_2,90.846
28,relative_volume_std_2,93.913
29,log_volume_2,18.31
30,high_low_range_std_2,61.493
31,excess_return_std_2,20.085
