index,subsequence_idx,score,start_date,end_date
9,9,2.0365200789625497,2023-06-21,2023-06-23
78,78,2.0352437885158796,2023-09-20,2023-09-22
87,87,2.32540735457251,2023-10-02,2023-10-04
109,109,2.3389853547144175,2023-10-30,2023-11-01
110,110,3.6562848131563634,2023-10-31,2023-11-02
111,111,4.208639775564032,2023-11-01,2023-11-03
129,129,2.033635062740511,2023-11-22,2023-11-27
130,130,2.6423817355497072,2023-11-24,2023-11-28
146,146,2.9750959408950957,2023-02-21,2023-02-23
157,157,2.374610540626049,2023-02-22,2023-02-24
171,171,3.008547283985209,2024-01-19,2024-01-23
172,172,3.075733602810004,2024-01-22,2024-01-24
173,173,3.4343544500925836,2024-01-23,2024-01-25
194,194,2.8064024535818266,2024-02-20,2024-02-22
195,195,2.4945017017209716,2024-02-21,2024-02-23
292,292,2.5323105867616156,2024-06-26,2024-06-28
293,293,2.297609631906036,2024-06-27,2024-07-01
294,294,2.2313879151160028,2024-06-28,2024-07-02
307,307,2.952537235449864,2024-07-17,2024-07-19
317,317,2.045379092274915,2024-07-30,2024-08-01
394,394,2.5913588571673323,2024-11-05,2024-11-07
452,452,3.9575385015720412,2025-01-23,2025-01-27
453,453,4.2950106344764745,2025-01-24,2025-01-28
454,454,4.504260715896294,2025-01-27,2025-01-29
471,471,2.4088560655189615,2025-02-18,2025-02-20
472,472,3.0796950548936195,2025-02-19,2025-02-21
473,473,3.009702493838588,2025-02-20,2025-02-24
474,474,2.381839706194703,2025-02-21,2025-02-25
