index,subsequence_idx,score,start_date,end_date
23,23,3.7045689928080763,2023-04-27,2023-05-01
32,32,1.9280270186135136,2023-06-06,2023-06-08
35,35,1.9839001630702104,2023-06-20,2023-06-22
42,42,2.438159204475189,2023-07-20,2023-07-24
45,45,2.6048503047451628,2023-08-02,2023-08-04
55,55,1.8829252691637273,2023-09-14,2023-09-18
64,64,1.779335957613327,2023-10-23,2023-10-25
65,65,2.3043612245384364,2023-10-26,2023-10-30
74,74,1.6302753582659781,2023-12-05,2023-12-07
80,80,1.5106654162522042,2024-01-02,2024-01-04
87,87,3.38317158449339,2024-02-01,2024-02-05
101,101,2.8916492071626627,2024-04-03,2024-04-05
114,114,1.6546739054396122,2024-05-29,2024-05-31
119,119,1.6568770042842598,2024-06-20,2024-06-24
128,128,1.6253539773665586,2024-07-30,2024-08-01
129,129,2.1014318743858267,2024-08-02,2024-08-06
150,150,3.838688486615805,2024-10-31,2024-11-04
161,161,1.6878928974549454,2024-12-18,2024-12-20
171,171,1.6627940673147341,2025-02-04,2025-02-06
