feature_index,feature_name,importance_score
0,High_0,35.577
1,Low_0,42.345
2,Open_0,35.509
3,Volume_0,43.333
4,daily_return_0,35.379
5,log_return_0,42.284
6,volume_change_0,42.102
7,relative_volume_0,23.325
8,high_low_range_0,23.445
9,excess_return_0,23.413
10,daily_return_zscore_0,23.517
11,log_return_zscore_0,35.351
12,volume_change_zscore_0,22.903
13,relative_volume_zscore_0,23.37
14,log_volume_0,22.876
15,Close_1,35.376
16,High_1,23.628
17,Low_1,22.863
18,Open_1,23.565
19,Volume_1,50.681
20,daily_return_1,23.517
21,log_return_1,23.528
22,volume_change_1,35.374
23,relative_volume_1,23.294
24,high_low_range_1,22.807
25,excess_return_1,34.979
26,daily_return_zscore_1,42.103
27,log_return_zscore_1,23.5
28,volume_change_zscore_1,23.665
29,relative_volume_zscore_1,23.526
30,log_volume_1,35.283
31,Close_2,23.581
32,High_2,23.448
33,Low_2,42.278
34,Open_2,42.293
35,Volume_2,44.875
36,daily_return_2,23.328
37,log_return_2,23.25
38,volume_change_2,35.538
39,relative_volume_2,23.622
40,high_low_range_2,35.638
41,excess_return_2,23.24
42,daily_return_zscore_2,35.607
43,log_return_zscore_2,22.725
44,volume_change_zscore_2,41.886
45,relative_volume_zscore_2,41.502
46,log_volume_2,35.39
