feature_index,feature_name,importance_score
0,High_0,35.568
1,Low_0,41.932
2,Open_0,35.629
3,Volume_0,53.902
4,daily_return_0,23.891
5,log_return_0,23.344
6,volume_change_0,23.448
7,relative_volume_0,54.321
8,high_low_range_0,23.898
9,excess_return_0,23.567
10,daily_return_zscore_0,42.656
11,log_return_zscore_0,43.089
12,volume_change_zscore_0,35.949
13,relative_volume_zscore_0,23.6
14,log_volume_0,49.777
15,Close_1,23.178
16,High_1,35.836
17,Low_1,23.877
18,Open_1,22.789
19,Volume_1,45.663
20,daily_return_1,23.469
21,log_return_1,23.862
22,volume_change_1,35.604
23,relative_volume_1,23.664
24,high_low_range_1,35.82
25,excess_return_1,23.576
26,daily_return_zscore_1,23.749
27,log_return_zscore_1,23.309
28,volume_change_zscore_1,23.57
29,relative_volume_zscore_1,23.388
30,log_volume_1,47.431
31,Close_2,36.036
32,High_2,23.598
33,Low_2,23.901
34,Open_2,23.436
35,Volume_2,59.363
36,daily_return_2,35.874
37,log_return_2,35.479
38,volume_change_2,23.694
39,relative_volume_2,35.845
40,high_low_range_2,36.018
41,excess_return_2,35.631
42,daily_return_zscore_2,23.37
43,log_return_zscore_2,23.429
44,volume_change_zscore_2,66.496
45,relative_volume_zscore_2,23.262
46,log_volume_2,43.033
