index,subsequence_idx,score,start_date,end_date
103,103,2.72007,2024-04-11,2024-04-15
161,161,2.67714,2024-12-18,2024-12-20
165,165,3.42326,2025-01-07,2025-01-10
166,166,2.59799,2025-01-13,2025-01-15
167,167,2.55783,2025-01-16,2025-01-21
170,170,2.7214,2025-01-30,2025-02-03
172,172,2.51657,2025-02-07,2025-02-11
174,174,2.87804,2025-02-18,2025-02-20
175,175,2.60314,2025-02-21,2025-02-25
176,176,2.43721,2025-02-26,2025-02-28
178,178,2.59629,2025-03-06,2025-03-10
181,181,3.14352,2025-03-19,2025-03-21
