index,subsequence_idx,score,start_date,end_date
1,1,1.93352,2023-01-19,2023-01-23
29,29,2.08222,2023-03-01,2023-03-03
30,30,2.64767,2023-03-02,2023-03-06
31,31,1.89131,2023-03-03,2023-03-07
53,53,2.17839,2023-04-04,2023-04-06
54,54,2.31495,2023-04-05,2023-04-10
55,55,1.97353,2023-04-06,2023-04-11
56,56,1.97406,2023-04-10,2023-04-12
88,88,2.41788,2023-05-24,2023-05-26
89,89,2.68551,2023-05-25,2023-05-30
139,139,1.95605,2023-08-08,2023-08-10
173,173,2.25647,2023-09-26,2023-09-28
174,174,1.96237,2023-09-27,2023-09-29
228,228,2.19839,2023-12-13,2023-12-15
229,229,2.13456,2023-12-14,2023-12-18
284,284,1.94453,2024-03-06,2024-03-08
285,285,2.28618,2024-03-07,2024-03-11
342,342,2.11618,2024-05-29,2024-05-31
343,343,2.20135,2024-05-30,2024-06-03
344,344,2.10432,2024-05-31,2024-06-04
386,386,1.87836,2024-08-01,2024-08-05
387,387,2.15355,2024-08-02,2024-08-06
388,388,1.98822,2024-08-05,2024-08-07
389,389,1.88187,2024-08-06,2024-08-08
420,420,2.18576,2024-09-19,2024-09-23
421,421,2.06187,2024-09-20,2024-09-24
478,478,2.19493,2024-12-11,2024-12-13
479,479,2.90317,2024-12-12,2024-12-16
480,480,2.69482,2024-12-13,2024-12-17
495,495,1.90074,2025-01-07,2025-01-10
496,496,1.87208,2025-01-08,2025-01-13
522,522,2.10846,2025-02-18,2025-02-20
529,529,2.05189,2025-02-27,2025-03-03
530,530,2.43862,2025-02-28,2025-03-04
533,533,1.89359,2025-03-05,2025-03-07
