feature_index,feature_name,importance_score
0,High_0,41.964
1,Low_0,23.459
2,Open_0,22.979
3,Volume_0,35.138
4,daily_return_0,23.063
5,log_return_0,35.302
6,volume_change_0,23.339
7,relative_volume_0,23.301
8,high_low_range_0,35.51
9,excess_return_0,35.386
10,daily_return_zscore_0,22.236
11,log_return_zscore_0,35.459
12,volume_change_zscore_0,35.246
13,relative_volume_zscore_0,42.159
14,log_volume_0,23.117
15,Close_1,22.576
16,High_1,22.95
17,Low_1,41.888
18,Open_1,23.449
19,Volume_1,35.424
20,daily_return_1,23.163
21,log_return_1,41.369
22,volume_change_1,41.908
23,relative_volume_1,23.297
24,high_low_range_1,42.065
25,excess_return_1,22.803
26,daily_return_zscore_1,23.277
27,log_return_zscore_1,35.408
28,volume_change_zscore_1,35.553
29,relative_volume_zscore_1,23.287
30,log_volume_1,22.387
31,Close_2,22.77
32,High_2,23.353
33,Low_2,22.499
34,Open_2,23.331
35,Volume_2,48.545
36,daily_return_2,41.983
37,log_return_2,23.242
38,volume_change_2,23.387
39,relative_volume_2,42.099
40,high_low_range_2,41.909
41,excess_return_2,23.263
42,daily_return_zscore_2,35.471
43,log_return_zscore_2,23.46
44,volume_change_zscore_2,35.479
45,relative_volume_zscore_2,35.274
46,log_volume_2,42.001
