feature_index,feature_name,importance_score
0,log_volume_0,24.664
1,log_return_std_0,28.443
2,low_std_0,16.444
3,excess_return_std_0,16.413
4,daily_return_std_0,16.526
5,open_std_0,15.712
6,relative_volume_std_0,16.397
7,high_low_range_std_0,16.111
8,high_std_0,28.373
9,volume_change_std_0,16.45
10,close_std_1,28.531
11,log_volume_1,16.327
12,log_return_std_1,16.404
13,low_std_1,28.493
14,excess_return_std_1,24.932
15,daily_return_std_1,16.436
16,open_std_1,16.213
17,relative_volume_std_1,16.123
18,high_low_range_std_1,24.829
19,high_std_1,16.177
20,volume_change_std_1,28.402
21,close_std_2,28.501
22,log_volume_2,15.754
23,log_return_std_2,24.993
24,low_std_2,28.606
25,excess_return_std_2,16.221
26,daily_return_std_2,28.431
27,open_std_2,24.945
28,relative_volume_std_2,16.438
29,high_low_range_std_2,16.415
30,high_std_2,24.898
31,volume_change_std_2,28.677
32,ticker,28.543
33,time_period_idx,25.021
