feature_index,feature_name,importance_score
0,high_std_0,33.515
1,low_std_0,34.828
2,close_std_0,107.477
3,daily_return_std_0,22.77
4,log_return_std_0,33.619
5,volume_change_std_0,51.864
6,relative_volume_std_0,44.562
7,log_volume_0,17.908
8,high_low_range_std_0,23.01
9,excess_return_std_0,39.987
10,open_std_1,23.468
11,high_std_1,31.737
12,low_std_1,196.144
13,close_std_1,33.991
14,daily_return_std_1,18.931
15,log_return_std_1,19.112
16,volume_change_std_1,18.28
17,relative_volume_std_1,38.882
18,log_volume_1,18.193
19,high_low_range_std_1,22.055
20,excess_return_std_1,18.539
21,open_std_2,165.79
22,high_std_2,34.462
23,low_std_2,271.863
24,close_std_2,177.695
25,daily_return_std_2,18.407
26,log_return_std_2,18.682
27,volume_change_std_2,20.08
28,relative_volume_std_2,20.289
29,log_volume_2,18.3
30,high_low_range_std_2,36.252
31,excess_return_std_2,17.318
