index,subsequence_idx,score,start_date,end_date
0,0,2.155267668853425,2023-01-18,2023-01-20
7,7,1.6243126862364203,2023-02-16,2023-02-21
21,21,2.485936422757842,2023-04-19,2023-04-21
28,28,2.117098348008353,2023-05-18,2023-05-22
42,42,1.8655031516813283,2023-07-20,2023-07-24
48,48,1.996453808437995,2023-08-15,2023-08-17
71,71,1.6611966949027364,2023-11-21,2023-11-24
74,74,1.7096065793678958,2023-12-05,2023-12-07
84,84,2.716387726126317,2024-01-19,2024-01-23
99,99,1.7316400351790595,2024-03-25,2024-03-27
101,101,2.3414123113279643,2024-04-03,2024-04-05
105,105,2.6049762098497404,2024-04-19,2024-04-23
128,128,3.364681217762475,2024-07-30,2024-08-01
136,136,1.6763758966299573,2024-09-03,2024-09-05
140,140,2.1051180121183903,2024-09-19,2024-09-23
151,151,2.6457313362507464,2024-11-05,2024-11-07
155,155,1.5386216398036854,2024-11-21,2024-11-25
164,164,1.7246646886148778,2025-01-02,2025-01-06
173,173,1.991095787794838,2025-02-12,2025-02-14
