feature_index,feature_name,importance_score
0,high_std_0,18.665
1,low_std_0,20.275
2,close_std_0,38.516
3,daily_return_std_0,20.786
4,log_return_std_0,30.784
5,volume_change_std_0,20.668
6,relative_volume_std_0,18.885
7,log_volume_0,17.758
8,high_low_range_std_0,20.15
9,excess_return_std_0,19.432
10,open_std_1,36.763
11,high_std_1,175.26
12,low_std_1,70.783
13,close_std_1,32.489
14,daily_return_std_1,28.505
15,log_return_std_1,30.033
16,volume_change_std_1,44.181
17,relative_volume_std_1,19.639
18,log_volume_1,30.6
19,high_low_range_std_1,20.774
20,excess_return_std_1,19.565
21,open_std_2,30.276
22,high_std_2,160.714
23,low_std_2,42.054
24,close_std_2,95.164
25,daily_return_std_2,20.587
26,log_return_std_2,18.953
27,volume_change_std_2,20.969
28,relative_volume_std_2,20.559
29,log_volume_2,19.404
30,high_low_range_std_2,77.291
31,excess_return_std_2,51.575
