index,subsequence_idx,score,start_date,end_date
1,1,2.48787,2023-01-23,2023-01-25
3,3,1.89779,2023-01-31,2023-02-02
21,21,2.23685,2023-04-19,2023-04-21
23,23,1.97467,2023-04-27,2023-05-01
34,34,2.00441,2023-06-14,2023-06-16
48,48,1.86285,2023-08-15,2023-08-17
72,72,2.36567,2023-11-27,2023-11-29
76,76,2.08441,2023-12-13,2023-12-15
105,105,1.88203,2024-04-19,2024-04-23
119,119,2.09767,2024-06-20,2024-06-24
137,137,2.36249,2024-09-06,2024-09-10
150,150,1.84004,2024-10-31,2024-11-04
165,165,2.24301,2025-01-07,2025-01-10
