index,subsequence_idx,score
1,1,2.48787
3,3,1.89779
21,21,2.23685
23,23,1.97467
34,34,2.00441
48,48,1.86285
72,72,2.36567
76,76,2.08441
105,105,1.88203
119,119,2.09767
137,137,2.36249
150,150,1.84004
165,165,2.24301
