feature_index,feature_name,importance_score
0,High_0,23.309
1,Low_0,42.345
2,Open_0,24.075
3,Volume_0,56.791
4,daily_return_0,23.639
5,log_return_0,24.199
6,volume_change_0,42.783
7,relative_volume_0,23.789
8,high_low_range_0,24.096
9,excess_return_0,23.407
10,daily_return_zscore_0,24.211
11,log_return_zscore_0,23.949
12,volume_change_zscore_0,35.998
13,relative_volume_zscore_0,23.104
14,log_volume_0,35.803
15,Close_1,23.313
16,High_1,24.271
17,Low_1,24.066
18,Open_1,41.872
19,Volume_1,61.383
20,daily_return_1,36.045
21,log_return_1,23.572
22,volume_change_1,24.047
23,relative_volume_1,23.779
24,high_low_range_1,35.846
25,excess_return_1,42.635
26,daily_return_zscore_1,23.648
27,log_return_zscore_1,35.749
28,volume_change_zscore_1,36.193
29,relative_volume_zscore_1,42.476
30,log_volume_1,23.583
31,Close_2,23.446
32,High_2,23.757
33,Low_2,23.527
34,Open_2,23.215
35,Volume_2,53.837
36,daily_return_2,35.999
37,log_return_2,23.991
38,volume_change_2,42.606
39,relative_volume_2,23.608
40,high_low_range_2,35.91
41,excess_return_2,36.223
42,daily_return_zscore_2,42.719
43,log_return_zscore_2,35.677
44,volume_change_zscore_2,42.634
45,relative_volume_zscore_2,36.214
46,log_volume_2,36.066
