index,subsequence_idx,score,start_date,end_date
9,9,2.3055,2023-01-31,2023-02-02
21,21,1.88674,2023-02-16,2023-02-21
22,22,1.90749,2023-02-17,2023-02-22
39,39,2.18044,2023-03-15,2023-03-17
40,40,1.86452,2023-03-16,2023-03-20
50,50,1.88858,2023-03-30,2023-04-03
73,73,2.13689,2023-05-03,2023-05-05
74,74,2.07625,2023-05-04,2023-05-08
90,90,2.18648,2023-05-26,2023-05-31
120,120,2.27075,2023-07-12,2023-07-14
133,133,1.83903,2023-07-31,2023-08-02
134,134,2.04811,2023-08-01,2023-08-03
135,135,2.485,2023-08-02,2023-08-04
137,137,2.00379,2023-08-04,2023-08-08
138,138,1.89485,2023-08-07,2023-08-09
209,209,2.0546,2023-11-15,2023-11-17
216,216,2.25953,2023-11-27,2023-11-29
217,217,2.46074,2023-11-28,2023-11-30
218,218,2.08311,2023-11-29,2023-12-01
277,277,2.03998,2024-02-26,2024-02-28
300,300,1.85048,2024-03-28,2024-04-02
310,310,2.12665,2024-04-12,2024-04-16
361,361,1.91214,2024-06-26,2024-06-28
400,400,1.99224,2024-08-21,2024-08-23
410,410,2.4624,2024-09-05,2024-09-09
411,411,2.13561,2024-09-06,2024-09-10
412,412,2.17718,2024-09-09,2024-09-11
436,436,2.09784,2024-10-11,2024-10-15
437,437,2.09682,2024-10-14,2024-10-16
450,450,2.31947,2024-10-31,2024-11-04
451,451,2.32036,2024-11-01,2024-11-05
452,452,2.79595,2024-11-04,2024-11-06
473,473,2.02669,2024-12-04,2024-12-06
500,500,1.91649,2025-01-15,2025-01-17
512,512,1.89218,2025-02-03,2025-02-05
513,513,1.93373,2025-02-04,2025-02-06
