feature_index,feature_name,importance_score
0,High_0,43.46
1,Low_0,52.883
2,Open_0,45.095
3,Volume_0,67.102
4,daily_return_0,23.285
5,log_return_0,36.095
6,volume_change_0,36.171
7,relative_volume_0,23.094
8,high_low_range_0,23.751
9,excess_return_0,24.122
10,daily_return_zscore_0,35.81
11,log_return_zscore_0,35.899
12,volume_change_zscore_0,24.08
13,relative_volume_zscore_0,50.754
14,log_volume_0,23.682
15,Close_1,36.483
16,High_1,23.169
17,Low_1,55.059
18,Open_1,23.826
19,Volume_1,61.49
20,daily_return_1,23.666
21,log_return_1,35.632
22,volume_change_1,35.988
23,relative_volume_1,24.036
24,high_low_range_1,23.814
25,excess_return_1,23.82
26,daily_return_zscore_1,23.904
27,log_return_zscore_1,42.105
28,volume_change_zscore_1,50.836
29,relative_volume_zscore_1,36.022
30,log_volume_1,24.053
31,Close_2,23.825
32,High_2,23.562
33,Low_2,36.273
34,Open_2,43.535
35,Volume_2,79.14
36,daily_return_2,23.812
37,log_return_2,23.324
38,volume_change_2,24.149
39,relative_volume_2,35.566
40,high_low_range_2,24.178
41,excess_return_2,36.256
42,daily_return_zscore_2,24.173
43,log_return_zscore_2,23.712
44,volume_change_zscore_2,23.816
45,relative_volume_zscore_2,36.088
46,log_volume_2,23.018
