feature_index,feature_name,importance_score
0,high_std_0,18.248
1,low_std_0,18.172
2,close_std_0,18.297
3,daily_return_std_0,30.338
4,log_return_std_0,29.249
5,volume_change_std_0,19.876
6,relative_volume_std_0,20.351
7,log_volume_0,34.367
8,high_low_range_std_0,36.888
9,excess_return_std_0,30.046
10,open_std_1,21.357
11,high_std_1,19.668
12,low_std_1,65.535
13,close_std_1,18.899
14,daily_return_std_1,33.449
15,log_return_std_1,33.514
16,volume_change_std_1,39.606
17,relative_volume_std_1,43.607
18,log_volume_1,53.031
19,high_low_range_std_1,29.952
20,excess_return_std_1,19.757
21,open_std_2,19.988
22,high_std_2,19.967
23,low_std_2,20.342
24,close_std_2,19.545
25,daily_return_std_2,18.718
26,log_return_std_2,17.874
27,volume_change_std_2,33.823
28,relative_volume_std_2,42.227
29,log_volume_2,44.017
30,high_low_range_std_2,56.338
31,excess_return_std_2,18.54
