feature_index,feature_name,importance_score
0,log_volume_0,24.771
1,log_return_std_0,15.764
2,low_std_0,16.334
3,excess_return_std_0,16.121
4,daily_return_std_0,24.919
5,open_std_0,28.422
6,relative_volume_std_0,16.331
7,high_low_range_std_0,16.406
8,high_std_0,16.263
9,volume_change_std_0,24.864
10,close_std_1,16.4
11,log_volume_1,16.386
12,log_return_std_1,28.596
13,low_std_1,28.439
14,excess_return_std_1,28.589
15,daily_return_std_1,16.312
16,open_std_1,16.437
17,relative_volume_std_1,16.399
18,high_low_range_std_1,16.448
19,high_std_1,28.433
20,volume_change_std_1,28.545
21,close_std_2,24.666
22,log_volume_2,28.425
23,log_return_std_2,28.415
24,low_std_2,15.985
25,excess_return_std_2,16.192
26,daily_return_std_2,16.287
27,open_std_2,15.982
28,relative_volume_std_2,16.344
29,high_low_range_std_2,28.628
30,high_std_2,24.905
31,volume_change_std_2,28.508
32,ticker,24.816
33,time_period_idx,24.883
