index,subsequence_idx,score,start_date,end_date
10,10,1.9553797200909266,2024-04-29,2024-05-01
13,13,2.313353843229865,2023-03-07,2023-03-09
34,34,1.949829250724022,2024-08-02,2024-08-06
50,50,2.3406334991138995,2024-10-02,2024-10-04
59,59,2.085491203844876,2024-11-05,2024-11-07
91,91,2.915783086806815,2025-03-14,2025-03-18
118,118,2.2187070790938708,2023-07-17,2023-07-19
119,119,3.585581945595709,2023-07-20,2023-07-24
142,142,2.417982310300483,2023-10-18,2023-10-20
152,152,3.4574490074468582,2023-11-27,2023-11-29
