feature_index,feature_name,importance_score
0,log_volume_0,16.347
1,log_return_std_0,28.4
2,low_std_0,16.189
3,excess_return_std_0,16.451
4,daily_return_std_0,24.806
5,open_std_0,16.448
6,relative_volume_std_0,16.227
7,high_low_range_std_0,16.166
8,high_std_0,15.865
9,volume_change_std_0,28.46
10,close_std_1,28.557
11,log_volume_1,24.843
12,log_return_std_1,15.807
13,low_std_1,24.849
14,excess_return_std_1,28.424
15,daily_return_std_1,28.568
16,open_std_1,24.856
17,relative_volume_std_1,16.012
18,high_low_range_std_1,16.424
19,high_std_1,16.427
20,volume_change_std_1,16.275
21,close_std_2,28.557
22,log_volume_2,24.752
23,log_return_std_2,16.031
24,low_std_2,28.386
25,excess_return_std_2,16.304
26,daily_return_std_2,28.504
27,open_std_2,28.527
28,relative_volume_std_2,16.318
29,high_low_range_std_2,24.636
30,high_std_2,28.617
31,volume_change_std_2,16.404
32,ticker,16.282
33,time_period_idx,24.868
