feature_index,feature_name,importance_score
0,high_std_0,48.601
1,low_std_0,34.787
2,close_std_0,55.311
3,daily_return_std_0,57.67
4,log_return_std_0,36.743
5,volume_change_std_0,61.981
6,relative_volume_std_0,40.037
7,log_volume_0,19.432
8,high_low_range_std_0,76.719
9,excess_return_std_0,88.039
10,open_std_1,55.614
11,high_std_1,33.512
12,low_std_1,73.439
13,close_std_1,73.096
14,daily_return_std_1,20.465
15,log_return_std_1,18.975
16,volume_change_std_1,20.207
17,relative_volume_std_1,21.337
18,log_volume_1,18.878
19,high_low_range_std_1,20.462
20,excess_return_std_1,20.225
21,open_std_2,21.027
22,high_std_2,19.422
23,low_std_2,18.26
24,close_std_2,18.282
25,daily_return_std_2,20.858
26,log_return_std_2,32.174
27,volume_change_std_2,34.231
28,relative_volume_std_2,30.928
29,log_volume_2,17.946
30,high_low_range_std_2,19.628
31,excess_return_std_2,18.908
