feature_index,feature_name,importance_score
0,High_0,35.889
1,Low_0,23.522
2,Open_0,22.866
3,Volume_0,52.91
4,daily_return_0,23.482
5,log_return_0,22.944
6,volume_change_0,35.617
7,relative_volume_0,46.077
8,high_low_range_0,23.204
9,excess_return_0,35.444
10,daily_return_zscore_0,44.904
11,log_return_zscore_0,43.488
12,volume_change_zscore_0,23.695
13,relative_volume_zscore_0,42.363
14,log_volume_0,23.519
15,Close_1,23.228
16,High_1,35.898
17,Low_1,35.226
18,Open_1,35.723
19,Volume_1,49.452
20,daily_return_1,35.814
21,log_return_1,23.632
22,volume_change_1,35.72
23,relative_volume_1,23.56
24,high_low_range_1,35.78
25,excess_return_1,22.792
26,daily_return_zscore_1,42.512
27,log_return_zscore_1,41.683
28,volume_change_zscore_1,42.315
29,relative_volume_zscore_1,23.798
30,log_volume_1,23.675
31,Close_2,23.306
32,High_2,23.645
33,Low_2,23.454
34,Open_2,23.333
35,Volume_2,43.479
36,daily_return_2,23.67
37,log_return_2,42.245
38,volume_change_2,35.712
39,relative_volume_2,23.627
40,high_low_range_2,23.573
41,excess_return_2,23.77
42,daily_return_zscore_2,22.939
43,log_return_zscore_2,23.429
44,volume_change_zscore_2,35.916
45,relative_volume_zscore_2,23.821
46,log_volume_2,35.412
