feature_index,feature_name,importance_score
0,high_std_0,41.66
1,low_std_0,30.536
2,close_std_0,20.683
3,daily_return_std_0,20.941
4,log_return_std_0,36.238
5,volume_change_std_0,47.189
6,relative_volume_std_0,29.052
7,log_volume_0,33.452
8,high_low_range_std_0,63.777
9,excess_return_std_0,20.392
10,open_std_1,20.291
11,high_std_1,20.383
12,low_std_1,19.821
13,close_std_1,21.597
14,daily_return_std_1,18.02
15,log_return_std_1,17.885
16,volume_change_std_1,29.232
17,relative_volume_std_1,68.779
18,log_volume_1,31.133
19,high_low_range_std_1,17.92
20,excess_return_std_1,18.388
21,open_std_2,21.343
22,high_std_2,21.485
23,low_std_2,20.532
24,close_std_2,20.119
25,daily_return_std_2,27.603
26,log_return_std_2,34.773
27,volume_change_std_2,46.647
28,relative_volume_std_2,37.034
29,log_volume_2,21.395
30,high_low_range_std_2,42.803
31,excess_return_std_2,29.867
