feature_index,feature_name,importance_score
0,log_volume_0,16.365
1,log_return_std_0,16.03
2,low_std_0,16.167
3,excess_return_std_0,16.09
4,daily_return_std_0,28.375
5,open_std_0,16.394
6,relative_volume_std_0,24.881
7,high_low_range_std_0,28.549
8,high_std_0,16.182
9,volume_change_std_0,28.569
10,close_std_1,16.526
11,log_volume_1,16.358
12,log_return_std_1,28.433
13,low_std_1,16.39
14,excess_return_std_1,16.237
15,daily_return_std_1,24.963
16,open_std_1,16.365
17,relative_volume_std_1,16.053
18,high_low_range_std_1,28.479
19,high_std_1,24.74
20,volume_change_std_1,24.647
21,close_std_2,24.888
22,log_volume_2,28.513
23,log_return_std_2,16.234
24,low_std_2,16.149
25,excess_return_std_2,28.545
26,daily_return_std_2,24.725
27,open_std_2,28.472
28,relative_volume_std_2,16.448
29,high_low_range_std_2,24.953
30,high_std_2,16.08
31,volume_change_std_2,28.64
32,ticker,16.183
33,time_period_idx,28.425
