index,subsequence_idx,score,start_date,end_date
9,9,1.5456717152389439,2023-01-31,2023-02-02
13,13,1.5686345538397415,2023-02-06,2023-02-08
14,14,2.524228811413567,2023-02-07,2023-02-09
33,33,2.4926312680806157,2023-03-07,2023-03-09
35,35,2.4492970368801688,2023-03-09,2023-03-13
103,103,1.9471605793936093,2023-06-15,2023-06-20
112,112,1.7651026652830835,2023-06-29,2023-07-03
114,114,1.6733937660573805,2023-07-03,2023-07-06
165,165,2.3822409664144373,2023-09-14,2023-09-18
166,166,2.7961339635884674,2023-09-15,2023-09-19
227,227,2.2207223793403092,2023-12-12,2023-12-14
228,228,2.4823171465495313,2023-12-13,2023-12-15
239,239,1.9299096808350793,2023-12-29,2024-01-03
240,240,2.6241545972163425,2024-01-02,2024-01-04
243,243,1.64903890162121,2024-01-05,2024-01-09
272,272,2.7214922023784296,2024-02-16,2024-02-21
290,290,1.9778653473681695,2024-03-14,2024-03-18
291,291,2.3549681231650967,2024-03-15,2024-03-19
336,336,1.9843117226733245,2024-05-20,2024-05-22
338,338,2.5010485328714904,2024-05-22,2024-05-24
339,339,2.6173396474815998,2024-05-23,2024-05-28
340,340,2.2111208441404986,2024-05-24,2024-05-29
341,341,2.129976849836484,2024-05-28,2024-05-30
342,342,3.174973803573346,2024-05-29,2024-05-31
343,343,2.373862107640621,2024-05-30,2024-06-03
358,358,3.27511167288966,2024-06-21,2024-06-25
359,359,1.923047270054921,2024-06-24,2024-06-26
399,399,2.450295042022922,2024-08-20,2024-08-22
409,409,3.2664688897065948,2024-09-04,2024-09-06
411,411,2.2086034594859476,2024-09-06,2024-09-10
445,445,1.8742245406643137,2024-10-24,2024-10-28
446,446,2.671128393102183,2024-10-25,2024-10-29
447,447,1.816654533767911,2024-10-28,2024-10-30
448,448,2.3302716637201257,2024-10-29,2024-10-31
449,449,1.8059867692982423,2024-10-30,2024-11-01
452,452,3.3391820953812728,2024-11-04,2024-11-06
483,483,1.8009157273451228,2024-12-18,2024-12-20
484,484,2.08796266034611,2024-12-19,2024-12-23
485,485,3.9730778665618303,2024-12-20,2024-12-24
497,497,2.0330486452717023,2025-01-10,2025-01-14
504,504,1.9859069475587992,2025-01-22,2025-01-24
528,528,2.0086263952124748,2025-02-26,2025-02-28
529,529,1.6300661515138901,2025-02-27,2025-03-03
530,530,2.744657581722605,2025-02-28,2025-03-04
545,545,1.510033989260364,2025-03-21,2025-03-25
