feature_index,feature_name,importance_score
0,log_volume_0,24.833
1,log_return_std_0,16.444
2,low_std_0,28.361
3,excess_return_std_0,28.482
4,daily_return_std_0,16.239
5,open_std_0,28.352
6,relative_volume_std_0,24.746
7,high_low_range_std_0,28.609
8,high_std_0,16.24
9,volume_change_std_0,15.938
10,close_std_1,24.819
11,log_volume_1,16.473
12,log_return_std_1,28.493
13,low_std_1,28.641
14,excess_return_std_1,28.627
15,daily_return_std_1,16.442
16,open_std_1,16.389
17,relative_volume_std_1,16.38
18,high_low_range_std_1,16.457
19,high_std_1,24.923
20,volume_change_std_1,28.426
21,close_std_2,28.513
22,log_volume_2,16.419
23,log_return_std_2,16.035
24,low_std_2,24.738
25,excess_return_std_2,16.518
26,daily_return_std_2,24.864
27,open_std_2,16.413
28,relative_volume_std_2,16.373
29,high_low_range_std_2,15.877
30,high_std_2,16.06
31,volume_change_std_2,24.674
32,ticker,16.217
33,time_period_idx,28.496
