index,subsequence_idx,score,start_date,end_date
5,5,1.68703832825288,2023-01-25,2023-01-27
6,6,1.8729602473741234,2023-01-26,2023-01-30
7,7,1.5017996684719026,2023-01-27,2023-01-31
62,62,2.275784019102816,2023-04-18,2023-04-20
63,63,2.2728598789075014,2023-04-19,2023-04-21
64,64,2.2555059710951424,2023-04-20,2023-04-24
105,105,1.5412132336280484,2023-06-20,2023-06-22
124,124,2.454227254668205,2023-07-18,2023-07-20
125,125,2.0093161606881957,2023-07-19,2023-07-21
147,147,1.607765128240557,2023-08-18,2023-08-22
188,188,3.1517378643726817,2023-10-17,2023-10-19
189,189,3.914549759344673,2023-10-18,2023-10-20
190,190,2.721626756493817,2023-10-19,2023-10-23
227,227,1.8314617286055215,2023-12-12,2023-12-14
228,228,2.5853398519921598,2023-12-13,2023-12-15
254,254,3.0073495655294495,2024-01-23,2024-01-25
255,255,2.27714176470234,2024-01-24,2024-01-26
256,256,1.9852944410263094,2024-01-25,2024-01-29
281,281,2.338037455646038,2024-03-01,2024-03-05
316,316,1.8777093725375693,2024-04-22,2024-04-24
317,317,2.0671019443696372,2024-04-23,2024-04-25
319,319,1.9543824708809099,2024-04-25,2024-04-29
320,320,1.615484816631623,2024-04-26,2024-04-30
336,336,1.561415962923582,2024-05-20,2024-05-22
337,337,1.511973452829379,2024-05-21,2024-05-23
349,349,1.6792818643526701,2024-06-07,2024-06-11
350,350,2.0923152609695346,2024-06-10,2024-06-12
351,351,3.1710633497669947,2024-06-11,2024-06-13
352,352,2.2685925167144463,2024-06-12,2024-06-14
353,353,1.5740558524530082,2024-06-13,2024-06-17
363,363,2.502080052060592,2024-06-28,2024-07-02
364,364,2.96314038276073,2024-07-01,2024-07-03
365,365,1.7153580346556632,2024-07-02,2024-07-05
408,408,1.752234437433077,2024-09-03,2024-09-05
409,409,2.0333848121081504,2024-09-04,2024-09-06
410,410,1.8901195006827782,2024-09-05,2024-09-09
434,434,2.247528750390301,2024-10-09,2024-10-11
436,436,1.5961900734477974,2024-10-11,2024-10-15
443,443,2.845395418719282,2024-10-22,2024-10-24
444,444,3.599952202591781,2024-10-23,2024-10-25
445,445,2.2867030598327456,2024-10-24,2024-10-28
454,454,2.1213792636174853,2024-11-06,2024-11-08
455,455,1.9908948186954967,2024-11-07,2024-11-11
456,456,1.7240453514944474,2024-11-08,2024-11-12
525,525,1.829325250259215,2025-02-21,2025-02-25
527,527,1.7127850142931083,2025-02-25,2025-02-27
536,536,2.200300825435339,2025-03-10,2025-03-12
