feature_index,feature_name,importance_score
0,high_std_0,19.172
1,low_std_0,19.802
2,close_std_0,18.397
3,daily_return_std_0,20.669
4,log_return_std_0,19.924
5,volume_change_std_0,38.863
6,relative_volume_std_0,19.344
7,log_volume_0,17.371
8,high_low_range_std_0,44.021
9,excess_return_std_0,19.876
10,open_std_1,21.985
11,high_std_1,64.975
12,low_std_1,20.854
13,close_std_1,21.567
14,daily_return_std_1,35.363
15,log_return_std_1,30.586
16,volume_change_std_1,41.063
17,relative_volume_std_1,39.084
18,log_volume_1,18.635
19,high_low_range_std_1,71.689
20,excess_return_std_1,29.881
21,open_std_2,53.827
22,high_std_2,22.216
23,low_std_2,22.107
24,close_std_2,19.362
25,daily_return_std_2,30.272
26,log_return_std_2,29.774
27,volume_change_std_2,32.197
28,relative_volume_std_2,47.768
29,log_volume_2,17.991
30,high_low_range_std_2,50.063
31,excess_return_std_2,64.332
