feature_index,feature_name,importance_score
0,log_volume_0,24.926
1,log_return_std_0,16.313
2,low_std_0,16.221
3,excess_return_std_0,28.4
4,daily_return_std_0,24.892
5,open_std_0,28.591
6,relative_volume_std_0,16.315
7,high_low_range_std_0,28.449
8,high_std_0,24.806
9,volume_change_std_0,16.274
10,close_std_1,16.405
11,log_volume_1,28.696
12,log_return_std_1,24.793
13,low_std_1,24.823
14,excess_return_std_1,28.452
15,daily_return_std_1,16.269
16,open_std_1,28.561
17,relative_volume_std_1,28.351
18,high_low_range_std_1,16.235
19,high_std_1,16.226
20,volume_change_std_1,16.361
21,close_std_2,16.386
22,log_volume_2,16.285
23,log_return_std_2,16.219
24,low_std_2,16.457
25,excess_return_std_2,16.268
26,daily_return_std_2,28.566
27,open_std_2,28.632
28,relative_volume_std_2,24.927
29,high_low_range_std_2,24.867
30,high_std_2,28.302
31,volume_change_std_2,15.718
32,ticker,16.324
33,time_period_idx,16.402
