index,subsequence_idx,score,start_date,end_date
0,0,2.31173,2023-01-18,2023-01-20
1,1,2.22891,2023-01-19,2023-01-23
16,16,1.87009,2023-02-09,2023-02-13
39,39,1.94488,2023-03-15,2023-03-17
57,57,2.40303,2023-04-11,2023-04-13
58,58,2.59854,2023-04-12,2023-04-14
59,59,2.2394,2023-04-13,2023-04-17
74,74,1.92268,2023-05-04,2023-05-08
122,122,1.96823,2023-07-14,2023-07-18
124,124,2.29335,2023-07-18,2023-07-20
125,125,2.40559,2023-07-19,2023-07-21
149,149,2.37291,2023-08-22,2023-08-24
150,150,2.33409,2023-08-23,2023-08-25
176,176,1.98915,2023-09-29,2023-10-03
177,177,2.36493,2023-10-02,2023-10-04
178,178,2.18259,2023-10-03,2023-10-05
181,181,2.12121,2023-10-06,2023-10-10
188,188,2.25008,2023-10-17,2023-10-19
189,189,1.93287,2023-10-18,2023-10-20
268,268,2.32738,2024-02-12,2024-02-14
269,269,2.00898,2024-02-13,2024-02-15
313,313,1.87619,2024-04-17,2024-04-19
332,332,2.23852,2024-05-14,2024-05-16
376,376,2.05129,2024-07-18,2024-07-22
407,407,1.9037,2024-08-30,2024-09-04
430,430,2.02942,2024-10-03,2024-10-07
431,431,2.19106,2024-10-04,2024-10-08
432,432,1.85162,2024-10-07,2024-10-09
439,439,2.39966,2024-10-16,2024-10-18
440,440,2.00252,2024-10-17,2024-10-21
485,485,1.94189,2024-12-20,2024-12-24
502,502,2.10846,2025-01-17,2025-01-22
532,532,2.07165,2025-03-04,2025-03-06
