feature_index,feature_name,importance_score
0,High_0,23.413
1,Low_0,23.575
2,Open_0,23.534
3,Volume_0,223.202
4,daily_return_0,42.049
5,log_return_0,42.115
6,volume_change_0,23.18
7,relative_volume_0,42.37
8,high_low_range_0,42.523
9,excess_return_0,35.596
10,daily_return_zscore_0,42.299
11,log_return_zscore_0,23.439
12,volume_change_zscore_0,35.428
13,relative_volume_zscore_0,23.474
14,log_volume_0,23.315
15,Close_1,41.524
16,High_1,23.679
17,Low_1,35.621
18,Open_1,42.403
19,Volume_1,212.963
20,daily_return_1,23.41
21,log_return_1,35.68
22,volume_change_1,35.677
23,relative_volume_1,35.838
24,high_low_range_1,35.634
25,excess_return_1,42.196
26,daily_return_zscore_1,23.68
27,log_return_zscore_1,35.735
28,volume_change_zscore_1,22.528
29,relative_volume_zscore_1,35.651
30,log_volume_1,23.631
31,Close_2,23.299
32,High_2,35.684
33,Low_2,23.449
34,Open_2,23.302
35,Volume_2,48.372
36,daily_return_2,23.438
37,log_return_2,23.198
38,volume_change_2,23.606
39,relative_volume_2,23.298
40,high_low_range_2,23.678
41,excess_return_2,23.579
42,daily_return_zscore_2,23.44
43,log_return_zscore_2,23.66
44,volume_change_zscore_2,35.637
45,relative_volume_zscore_2,35.652
46,log_volume_2,23.529
