feature_index,feature_name,importance_score
0,high_std_0,73.916
1,low_std_0,182.001
2,close_std_0,184.405
3,daily_return_std_0,19.977
4,log_return_std_0,19.468
5,volume_change_std_0,29.828
6,relative_volume_std_0,38.23
7,log_volume_0,46.51
8,high_low_range_std_0,164.345
9,excess_return_std_0,21.673
10,open_std_1,156.836
11,high_std_1,33.855
12,low_std_1,253.344
13,close_std_1,36.309
14,daily_return_std_1,21.218
15,log_return_std_1,22.893
16,volume_change_std_1,19.434
17,relative_volume_std_1,31.125
18,log_volume_1,51.236
19,high_low_range_std_1,35.232
20,excess_return_std_1,37.459
21,open_std_2,33.571
22,high_std_2,19.659
23,low_std_2,22.204
24,close_std_2,18.887
25,daily_return_std_2,17.919
26,log_return_std_2,19.654
27,volume_change_std_2,18.799
28,relative_volume_std_2,18.584
29,log_volume_2,21.924
30,high_low_range_std_2,19.241
31,excess_return_std_2,18.594
