index,subsequence_idx,score,start_date,end_date
8,8,2.2932148098567016,2023-06-20,2023-06-22
16,16,1.9400120602404922,2023-06-29,2023-07-03
29,29,1.8711347903307287,2023-07-18,2023-07-20
30,30,2.0069736256724173,2023-07-19,2023-07-21
100,100,2.060533547168449,2023-10-18,2023-10-20
102,102,1.9970931275200712,2023-10-19,2023-10-23
129,129,3.953072205223968,2023-11-22,2023-11-27
130,130,4.821721523717684,2023-11-24,2023-11-28
137,137,2.1817467167856184,2023-12-04,2023-12-06
138,138,2.3399057504861562,2023-12-05,2023-12-07
150,150,3.202735609076048,2023-12-20,2023-12-22
151,151,3.2491798059608734,2023-12-21,2023-12-26
292,292,2.313982199141849,2024-06-26,2024-06-28
293,293,5.0605585411605345,2024-06-27,2024-07-01
294,294,5.460457625923859,2024-06-28,2024-07-02
296,296,2.2549828728229944,2024-07-02,2024-07-05
366,366,2.9813763928796013,2024-10-01,2024-10-03
375,375,2.5190954752084105,2024-10-11,2024-10-15
404,404,2.932217496973703,2024-11-18,2024-11-20
405,405,6.035395649919998,2024-11-19,2024-11-21
406,406,6.181474147203114,2024-11-20,2024-11-22
429,429,4.485310273100096,2024-12-20,2024-12-24
470,470,2.0605404369842684,2025-02-14,2025-02-19
488,488,2.081040134978983,2025-03-12,2025-03-14
495,495,2.3632409018658995,2025-03-20,2025-03-24
536,536,3.582426934712679,2023-05-26,2023-05-31
537,537,5.321498819176794,2023-05-30,2023-06-01
538,538,3.6523186785436117,2023-05-31,2023-06-02
