index,subsequence_idx,score,start_date,end_date
52,52,2.8687906970538535,2023-08-31,2023-09-05
60,60,3.3746620434126173,2023-10-05,2023-10-09
71,71,1.8364343148116211,2023-11-21,2023-11-24
76,76,3.899656267235163,2023-12-13,2023-12-15
114,114,1.8263351455242487,2024-05-29,2024-05-31
119,119,2.7289009101162094,2024-06-20,2024-06-24
129,129,1.5402327524434463,2024-08-02,2024-08-06
134,134,1.6286926115767444,2024-08-23,2024-08-27
140,140,2.0426759032976918,2024-09-19,2024-09-23
148,148,1.905611742320115,2024-10-23,2024-10-25
151,151,1.7130617927011889,2024-11-05,2024-11-07
157,157,1.7869446412037666,2024-12-02,2024-12-04
172,172,2.2278571592289818,2025-02-07,2025-02-11
