index,subsequence_idx,score,start_date,end_date
22,22,2.08239,2023-04-24,2023-04-26
32,32,1.90033,2023-06-06,2023-06-08
42,42,1.9596,2023-07-20,2023-07-24
48,48,1.86162,2023-08-15,2023-08-17
50,50,2.13092,2023-08-23,2023-08-25
64,64,2.44485,2023-10-23,2023-10-25
86,86,2.4922,2024-01-29,2024-01-31
106,106,2.85852,2024-04-24,2024-04-26
110,110,1.95436,2024-05-10,2024-05-14
126,126,1.89325,2024-07-22,2024-07-24
153,153,1.82225,2024-11-13,2024-11-15
165,165,2.20411,2025-01-07,2025-01-10
171,171,2.08305,2025-02-04,2025-02-06
