index,subsequence_idx,score,start_date,end_date
13,13,1.6094254442641376,2023-03-15,2023-03-17
22,22,1.9510302347877713,2023-04-24,2023-04-26
29,29,2.3882543456482086,2023-05-23,2023-05-25
30,30,1.5161680579487842,2023-05-26,2023-05-31
46,46,2.5937448367045906,2023-08-07,2023-08-09
56,56,2.15704032283347,2023-09-19,2023-09-21
68,68,2.249631181925098,2023-11-08,2023-11-10
75,75,2.6700042852343193,2023-12-08,2023-12-12
91,91,3.6458792259851602,2024-02-20,2024-02-22
93,93,1.7884118690281046,2024-02-28,2024-03-01
95,95,1.5281557714933232,2024-03-07,2024-03-11
114,114,2.54278322092563,2024-05-29,2024-05-31
128,128,2.688646352327432,2024-07-30,2024-08-01
160,160,2.6622075598833197,2024-12-13,2024-12-17
175,175,1.8016560026876243,2025-02-21,2025-02-25
176,176,2.6431223742609853,2025-02-26,2025-02-28
