feature_index,feature_name,importance_score
0,high_std_0,21.766
1,low_std_0,19.756
2,close_std_0,21.36
3,daily_return_std_0,37.444
4,log_return_std_0,22.533
5,volume_change_std_0,46.318
6,relative_volume_std_0,53.766
7,log_volume_0,21.501
8,high_low_range_std_0,21.448
9,excess_return_std_0,33.806
10,open_std_1,19.598
11,high_std_1,20.649
12,low_std_1,18.215
13,close_std_1,34.069
14,daily_return_std_1,40.55
15,log_return_std_1,43.433
16,volume_change_std_1,31.17
17,relative_volume_std_1,29.018
18,log_volume_1,20.741
19,high_low_range_std_1,37.497
20,excess_return_std_1,39.719
21,open_std_2,19.652
22,high_std_2,19.065
23,low_std_2,19.782
24,close_std_2,22.794
25,daily_return_std_2,33.585
26,log_return_std_2,22.589
27,volume_change_std_2,68.407
28,relative_volume_std_2,33.16
29,log_volume_2,30.847
30,high_low_range_std_2,22.008
31,excess_return_std_2,38.733
