feature_index,feature_name,importance_score
0,log_volume_0,24.948
1,log_return_std_0,28.517
2,low_std_0,16.01
3,excess_return_std_0,24.912
4,daily_return_std_0,28.489
5,open_std_0,16.359
6,relative_volume_std_0,16.346
7,high_low_range_std_0,28.55
8,high_std_0,16.344
9,volume_change_std_0,16.389
10,close_std_1,16.385
11,log_volume_1,24.769
12,log_return_std_1,16.42
13,low_std_1,28.296
14,excess_return_std_1,16.075
15,daily_return_std_1,24.841
16,open_std_1,16.388
17,relative_volume_std_1,28.594
18,high_low_range_std_1,24.831
19,high_std_1,28.456
20,volume_change_std_1,16.324
21,close_std_2,28.492
22,log_volume_2,24.756
23,log_return_std_2,28.481
24,low_std_2,15.55
25,excess_return_std_2,15.984
26,daily_return_std_2,28.554
27,open_std_2,16.214
28,relative_volume_std_2,16.157
29,high_low_range_std_2,16.142
30,high_std_2,24.703
31,volume_change_std_2,16.439
32,ticker,16.137
33,time_period_idx,28.571
