feature_index,feature_name,importance_score
0,high_std_0,19.42
1,low_std_0,18.817
2,close_std_0,20.597
3,daily_return_std_0,50.999
4,log_return_std_0,60.691
5,volume_change_std_0,45.266
6,relative_volume_std_0,43.676
7,log_volume_0,21.605
8,high_low_range_std_0,42.214
9,excess_return_std_0,44.632
10,open_std_1,19.437
11,high_std_1,19.371
12,low_std_1,20.379
13,close_std_1,64.854
14,daily_return_std_1,32.88
15,log_return_std_1,43.042
16,volume_change_std_1,95.896
17,relative_volume_std_1,29.782
18,log_volume_1,31.843
19,high_low_range_std_1,30.238
20,excess_return_std_1,29.335
21,open_std_2,18.677
22,high_std_2,21.854
23,low_std_2,21.826
24,close_std_2,19.833
25,daily_return_std_2,21.181
26,log_return_std_2,19.698
27,volume_change_std_2,20.993
28,relative_volume_std_2,21.317
29,log_volume_2,30.732
30,high_low_range_std_2,41.241
31,excess_return_std_2,19.578
