feature_index,feature_name,importance_score
0,High_0,23.161
1,Low_0,23.058
2,Open_0,35.656
3,Volume_0,57.565
4,daily_return_0,23.541
5,log_return_0,23.614
6,volume_change_0,44.46
7,relative_volume_0,42.651
8,high_low_range_0,35.818
9,excess_return_0,23.827
10,daily_return_zscore_0,41.89
11,log_return_zscore_0,44.977
12,volume_change_zscore_0,42.571
13,relative_volume_zscore_0,23.786
14,log_volume_0,23.953
15,Close_1,23.655
16,High_1,35.634
17,Low_1,23.613
18,Open_1,23.833
19,Volume_1,53.154
20,daily_return_1,23.825
21,log_return_1,23.205
22,volume_change_1,23.612
23,relative_volume_1,35.536
24,high_low_range_1,42.621
25,excess_return_1,42.512
26,daily_return_zscore_1,35.762
27,log_return_zscore_1,23.468
28,volume_change_zscore_1,23.844
29,relative_volume_zscore_1,23.444
30,log_volume_1,42.021
31,Close_2,23.613
32,High_2,35.778
33,Low_2,35.674
34,Open_2,35.818
35,Volume_2,44.003
36,daily_return_2,23.44
37,log_return_2,35.639
38,volume_change_2,23.927
39,relative_volume_2,23.605
40,high_low_range_2,23.986
41,excess_return_2,23.93
42,daily_return_zscore_2,23.992
43,log_return_zscore_2,35.665
44,volume_change_zscore_2,35.858
45,relative_volume_zscore_2,35.667
46,log_volume_2,23.871
