feature_index,feature_name,importance_score
0,feature_0,9.436
1,feature_1,6.912
2,feature_2,9.508
3,feature_3,9.535
4,feature_4,6.828
5,feature_5,6.786
6,feature_6,9.459
7,feature_7,9.408
8,feature_8,9.395
9,feature_9,9.498
10,feature_10,9.548
11,feature_11,9.585
12,feature_12,9.628
13,feature_13,6.901
14,feature_14,6.868
