index,subsequence_idx,score,start_date,end_date
10,10,1.92446,2023-03-02,2023-03-06
11,11,1.91648,2023-03-07,2023-03-09
12,12,2.06197,2023-03-10,2023-03-14
23,23,2.03518,2023-04-27,2023-05-01
42,42,2.07554,2023-07-20,2023-07-24
45,45,1.98159,2023-08-02,2023-08-04
74,74,2.08852,2023-12-05,2023-12-07
95,95,1.91392,2024-03-07,2024-03-11
97,97,1.93283,2024-03-15,2024-03-19
107,107,1.91937,2024-04-29,2024-05-01
150,150,2.12844,2024-10-31,2024-11-04
