feature_index,feature_name,importance_score
0,log_volume_0,28.447
1,log_return_std_0,16.059
2,low_std_0,15.995
3,excess_return_std_0,28.442
4,daily_return_std_0,24.877
5,open_std_0,16.224
6,relative_volume_std_0,24.96
7,high_low_range_std_0,24.797
8,high_std_0,24.866
9,volume_change_std_0,28.548
10,close_std_1,16.312
11,log_volume_1,24.74
12,log_return_std_1,16.46
13,low_std_1,16.067
14,excess_return_std_1,16.249
15,daily_return_std_1,16.294
16,open_std_1,28.455
17,relative_volume_std_1,16.128
18,high_low_range_std_1,16.474
19,high_std_1,28.512
20,volume_change_std_1,28.41
21,close_std_2,24.769
22,log_volume_2,28.496
23,log_return_std_2,16.316
24,low_std_2,16.359
25,excess_return_std_2,16.296
26,daily_return_std_2,16.032
27,open_std_2,16.559
28,relative_volume_std_2,24.821
29,high_low_range_std_2,28.674
30,high_std_2,16.298
31,volume_change_std_2,28.489
32,ticker,16.274
33,time_period_idx,28.527
