feature_index,feature_name,importance_score
0,log_volume_0,16.011
1,log_return_std_0,16.257
2,low_std_0,16.269
3,excess_return_std_0,28.514
4,daily_return_std_0,24.962
5,open_std_0,28.536
6,relative_volume_std_0,16.378
7,high_low_range_std_0,28.463
8,high_std_0,28.463
9,volume_change_std_0,28.619
10,close_std_1,16.073
11,log_volume_1,28.423
12,log_return_std_1,15.791
13,low_std_1,24.949
14,excess_return_std_1,16.281
15,daily_return_std_1,16.454
16,open_std_1,16.09
17,relative_volume_std_1,16.374
18,high_low_range_std_1,16.212
19,high_std_1,24.652
20,volume_change_std_1,16.102
21,close_std_2,24.83
22,log_volume_2,16.018
23,log_return_std_2,28.414
24,low_std_2,16.506
25,excess_return_std_2,24.962
26,daily_return_std_2,24.881
27,open_std_2,28.578
28,relative_volume_std_2,16.296
29,high_low_range_std_2,28.542
30,high_std_2,28.448
31,volume_change_std_2,24.794
32,ticker,16.226
33,time_period_idx,15.989
