feature_index,feature_name,importance_score
0,high_std_0,19.943
1,low_std_0,19.108
2,close_std_0,38.514
3,daily_return_std_0,19.758
4,log_return_std_0,18.563
5,volume_change_std_0,20.449
6,relative_volume_std_0,18.795
7,log_volume_0,54.224
8,high_low_range_std_0,33.357
9,excess_return_std_0,19.624
10,open_std_1,20.801
11,high_std_1,19.632
12,low_std_1,19.824
13,close_std_1,20.343
14,daily_return_std_1,40.053
15,log_return_std_1,44.235
16,volume_change_std_1,50.428
17,relative_volume_std_1,30.391
18,log_volume_1,51.837
19,high_low_range_std_1,72.214
20,excess_return_std_1,41.67
21,open_std_2,18.547
22,high_std_2,30.013
23,low_std_2,30.956
24,close_std_2,32.815
25,daily_return_std_2,21.585
26,log_return_std_2,20.456
27,volume_change_std_2,20.514
28,relative_volume_std_2,32.047
29,log_volume_2,36.597
30,high_low_range_std_2,52.609
31,excess_return_std_2,19.336
