feature_index,feature_name,importance_score
0,log_volume_0,16.215
1,log_return_std_0,28.425
2,low_std_0,28.549
3,excess_return_std_0,15.823
4,daily_return_std_0,16.216
5,open_std_0,16.481
6,relative_volume_std_0,28.656
7,high_low_range_std_0,24.966
8,high_std_0,16.07
9,volume_change_std_0,16.411
10,close_std_1,28.489
11,log_volume_1,16.122
12,log_return_std_1,16.486
13,low_std_1,24.859
14,excess_return_std_1,28.534
15,daily_return_std_1,16.446
16,open_std_1,28.393
17,relative_volume_std_1,28.498
18,high_low_range_std_1,24.852
19,high_std_1,16.014
20,volume_change_std_1,16.225
21,close_std_2,16.349
22,log_volume_2,24.789
23,log_return_std_2,24.921
24,low_std_2,28.488
25,excess_return_std_2,16.413
26,daily_return_std_2,16.154
27,open_std_2,24.832
28,relative_volume_std_2,24.744
29,high_low_range_std_2,28.462
30,high_std_2,16.468
31,volume_change_std_2,16.482
32,ticker,15.623
33,time_period_idx,28.506
