index,subsequence_idx,score,start_date,end_date
18,18,2.107549571250209,2024-05-29,2024-05-31
21,21,2.97826874886683,2024-06-11,2024-06-13
43,43,2.2689424792594375,2024-09-06,2024-09-10
78,78,4.311226787648917,2025-01-27,2025-01-29
88,88,2.5409115961713047,2025-03-06,2025-03-10
109,109,2.9088447380017155,2023-06-09,2023-06-13
128,128,3.2008322314894584,2023-08-23,2023-08-25
132,132,3.5421055650791,2023-09-11,2023-09-13
142,142,2.2309199870705245,2023-10-18,2023-10-20
155,155,2.9006851686623354,2023-12-08,2023-12-12
