feature_index,feature_name,importance_score
0,log_volume_0,16.292
1,log_return_std_0,16.369
2,low_std_0,28.225
3,excess_return_std_0,28.623
4,daily_return_std_0,24.794
5,open_std_0,16.357
6,relative_volume_std_0,15.997
7,high_low_range_std_0,24.887
8,high_std_0,16.168
9,volume_change_std_0,28.402
10,close_std_1,16.341
11,log_volume_1,24.842
12,log_return_std_1,24.935
13,low_std_1,16.408
14,excess_return_std_1,28.72
15,daily_return_std_1,24.721
16,open_std_1,28.513
17,relative_volume_std_1,16.107
18,high_low_range_std_1,15.921
19,high_std_1,16.372
20,volume_change_std_1,28.435
21,close_std_2,16.413
22,log_volume_2,28.599
23,log_return_std_2,16.3
24,low_std_2,24.783
25,excess_return_std_2,16.022
26,daily_return_std_2,15.74
27,open_std_2,28.46
28,relative_volume_std_2,16.208
29,high_low_range_std_2,16.491
30,high_std_2,28.692
31,volume_change_std_2,24.838
32,ticker,16.385
33,time_period_idx,28.331
