feature_index,feature_name,importance_score
0,log_volume_0,24.84
1,log_return_std_0,28.372
2,low_std_0,24.901
3,excess_return_std_0,16.265
4,daily_return_std_0,28.583
5,open_std_0,16.323
6,relative_volume_std_0,28.503
7,high_low_range_std_0,16.268
8,high_std_0,16.438
9,volume_change_std_0,24.817
10,close_std_1,24.557
11,log_volume_1,28.62
12,log_return_std_1,16.371
13,low_std_1,15.936
14,excess_return_std_1,24.894
15,daily_return_std_1,16.372
16,open_std_1,28.812
17,relative_volume_std_1,16.099
18,high_low_range_std_1,24.908
19,high_std_1,28.42
20,volume_change_std_1,28.401
21,close_std_2,16.143
22,log_volume_2,28.47
23,log_return_std_2,16.35
24,low_std_2,16.231
25,excess_return_std_2,28.518
26,daily_return_std_2,24.973
27,open_std_2,16.361
28,relative_volume_std_2,16.109
29,high_low_range_std_2,16.353
30,high_std_2,16.45
31,volume_change_std_2,28.301
32,ticker,16.445
33,time_period_idx,16.287
