feature_index,feature_name,importance_score
0,high_std_0,50.638
1,low_std_0,22.119
2,close_std_0,20.834
3,daily_return_std_0,31.894
4,log_return_std_0,36.787
5,volume_change_std_0,29.425
6,relative_volume_std_0,73.774
7,log_volume_0,18.563
8,high_low_range_std_0,21.416
9,excess_return_std_0,21.885
10,open_std_1,41.621
11,high_std_1,62.103
12,low_std_1,19.751
13,close_std_1,21.596
14,daily_return_std_1,35.549
15,log_return_std_1,48.381
16,volume_change_std_1,60.078
17,relative_volume_std_1,19.313
18,log_volume_1,18.096
19,high_low_range_std_1,20.48
20,excess_return_std_1,100.46
21,open_std_2,21.894
22,high_std_2,36.153
23,low_std_2,37.942
24,close_std_2,73.77
25,daily_return_std_2,18.183
26,log_return_std_2,18.161
27,volume_change_std_2,96.995
28,relative_volume_std_2,44.083
29,log_volume_2,19.06
30,high_low_range_std_2,22.595
31,excess_return_std_2,19.079
