index,subsequence_idx,score,start_date,end_date
14,14,2.8370099551395414,2024-05-10,2024-05-14
23,23,1.5694145525665941,2024-06-20,2024-06-24
36,36,3.6647081196756846,2024-08-07,2024-08-09
60,60,3.187210094497453,2024-11-08,2024-11-12
70,70,1.6573203615358494,2024-12-18,2024-12-20
85,85,5.136846164852861,2025-02-21,2025-02-25
88,88,3.239366285917399,2025-03-06,2025-03-10
123,123,3.3442832679502974,2023-08-07,2023-08-09
138,138,3.5673755350602123,2023-02-13,2023-02-15
172,172,3.0934685751364235,2024-02-14,2024-02-16
