index,subsequence_idx,score,start_date,end_date
10,10,2.374934284105708,2023-02-01,2023-02-03
11,11,2.3042798082693055,2023-02-02,2023-02-06
67,67,2.0135758734758116,2023-04-25,2023-04-27
68,68,2.265242635968993,2023-04-26,2023-04-28
69,69,2.2561579393307105,2023-04-27,2023-05-01
128,128,2.109231359482549,2023-07-24,2023-07-26
129,129,2.3454313206573483,2023-07-25,2023-07-27
192,192,2.139742655288238,2023-10-23,2023-10-25
193,193,3.432131112543939,2023-10-24,2023-10-26
194,194,2.7719307416389274,2023-10-25,2023-10-27
195,195,2.3399703917287265,2023-10-26,2023-10-30
315,315,2.4827796887914877,2024-04-19,2024-04-23
319,319,2.7235796512250663,2024-04-25,2024-04-29
320,320,2.0857117315859806,2024-04-26,2024-04-30
378,378,2.1738468680719087,2024-07-22,2024-07-24
441,441,3.5197411156085345,2024-10-18,2024-10-22
442,442,3.10030380516301,2024-10-21,2024-10-23
459,459,2.410508793108406,2024-11-13,2024-11-15
460,460,2.8430281225676426,2024-11-14,2024-11-18
461,461,2.447198650430429,2024-11-15,2024-11-19
508,508,3.235070816169512,2025-01-28,2025-01-30
509,509,2.914014127068934,2025-01-29,2025-01-31
510,510,2.8051628392115946,2025-01-30,2025-02-03
526,526,2.1158274088410103,2025-02-24,2025-02-26
530,530,2.0155140339828495,2025-02-28,2025-03-04
531,531,2.78183205345847,2025-03-03,2025-03-05
533,533,2.1059499964815807,2025-03-05,2025-03-07
534,534,2.3261203713815184,2025-03-06,2025-03-10
535,535,3.06472518065608,2025-03-07,2025-03-11
541,541,2.2277953195867104,2025-03-17,2025-03-19
