feature_index,feature_name,importance_score
0,High_0,35.353
1,Low_0,42.241
2,Open_0,23.621
3,Volume_0,45.18
4,daily_return_0,23.739
5,log_return_0,35.641
6,volume_change_0,23.545
7,relative_volume_0,24.028
8,high_low_range_0,35.766
9,excess_return_0,23.052
10,daily_return_zscore_0,23.819
11,log_return_zscore_0,35.649
12,volume_change_zscore_0,24.012
13,relative_volume_zscore_0,41.509
14,log_volume_0,35.866
15,Close_1,23.736
16,High_1,23.772
17,Low_1,42.481
18,Open_1,42.544
19,Volume_1,61.653
20,daily_return_1,35.647
21,log_return_1,42.541
22,volume_change_1,35.469
23,relative_volume_1,23.599
24,high_low_range_1,42.302
25,excess_return_1,23.752
26,daily_return_zscore_1,24.015
27,log_return_zscore_1,35.88
28,volume_change_zscore_1,42.36
29,relative_volume_zscore_1,23.484
30,log_volume_1,35.751
31,Close_2,35.768
32,High_2,42.344
33,Low_2,23.895
34,Open_2,35.82
35,Volume_2,55.883
36,daily_return_2,23.579
37,log_return_2,23.472
38,volume_change_2,23.654
39,relative_volume_2,23.926
40,high_low_range_2,23.515
41,excess_return_2,23.612
42,daily_return_zscore_2,23.316
43,log_return_zscore_2,23.432
44,volume_change_zscore_2,35.662
45,relative_volume_zscore_2,23.205
46,log_volume_2,23.775
