feature_index,feature_name,importance_score
0,High_0,35.778
1,Low_0,41.728
2,Open_0,23.55
3,Volume_0,550.324
4,daily_return_0,23.782
5,log_return_0,36.011
6,volume_change_0,42.378
7,relative_volume_0,23.499
8,high_low_range_0,23.917
9,excess_return_0,23.664
10,daily_return_zscore_0,23.896
11,log_return_zscore_0,23.401
12,volume_change_zscore_0,23.482
13,relative_volume_zscore_0,23.753
14,log_volume_0,23.646
15,Close_1,23.609
16,High_1,42.813
17,Low_1,23.336
18,Open_1,35.823
19,Volume_1,53.856
20,daily_return_1,35.867
21,log_return_1,23.901
22,volume_change_1,35.493
23,relative_volume_1,35.552
24,high_low_range_1,42.38
25,excess_return_1,35.491
26,daily_return_zscore_1,42.212
27,log_return_zscore_1,23.875
28,volume_change_zscore_1,23.913
29,relative_volume_zscore_1,35.982
30,log_volume_1,23.148
31,Close_2,23.731
32,High_2,42.353
33,Low_2,42.296
34,Open_2,35.633
35,Volume_2,559.929
36,daily_return_2,23.547
37,log_return_2,23.701
38,volume_change_2,35.798
39,relative_volume_2,23.784
40,high_low_range_2,35.945
41,excess_return_2,23.654
42,daily_return_zscore_2,42.766
43,log_return_zscore_2,23.235
44,volume_change_zscore_2,23.196
45,relative_volume_zscore_2,35.97
46,log_volume_2,23.693
