feature_index,feature_name,importance_score
0,high_std_0,78.199
1,low_std_0,21.968
2,close_std_0,70.325
3,daily_return_std_0,35.87
4,log_return_std_0,31.549
5,volume_change_std_0,20.173
6,relative_volume_std_0,31.999
7,log_volume_0,18.573
8,high_low_range_std_0,64.977
9,excess_return_std_0,36.798
10,open_std_1,41.123
11,high_std_1,36.289
12,low_std_1,20.712
13,close_std_1,21.387
14,daily_return_std_1,19.578
15,log_return_std_1,40.189
16,volume_change_std_1,18.815
17,relative_volume_std_1,19.287
18,log_volume_1,19.709
19,high_low_range_std_1,19.132
20,excess_return_std_1,18.411
21,open_std_2,18.388
22,high_std_2,18.144
23,low_std_2,21.468
24,close_std_2,32.127
25,daily_return_std_2,47.107
26,log_return_std_2,46.016
27,volume_change_std_2,31.277
28,relative_volume_std_2,21.2
29,log_volume_2,18.924
30,high_low_range_std_2,31.376
31,excess_return_std_2,32.408
